Id,MSSubClass,Zoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,Bsmt,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CeNotralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
1079,120,Residential Medium Density,37,4435,Pave,NA,Reg,Lvl,All Public Utilities,Inside,Gtl,College Creek,Norm,Norm,Townhouse End Unit,1Story,6,5,2004,2004,Gable,CompShg,Vinyl Siding,Vinyl Siding,BrkFace,169,Gd,TA,PConc,Has Basement,Gd,TA,Mn,GLQ,662,Unf,0,186,848,GasA,Ex,Yes,SBrkr,848,0,0,848,1,0,1,0,1,1,Gd,3,Typ,1,Gd,Attached to House,2004,RFn,2,420,TA,TA,Y,140,0,0,0,0,0,NA,NA,NA,0,5,2006,WD,Normal,155900
1369,120,Residential Medium Density,NA,4435,Pave,NA,Reg,Lvl,All Public Utilities,Inside,Gtl,College Creek,Norm,Norm,Townhouse End Unit,1Story,6,5,2003,2004,Gable,CompShg,Vinyl Siding,Vinyl Siding,BrkFace,170,Gd,TA,PConc,Has Basement,Gd,TA,Av,GLQ,685,Unf,0,163,848,GasA,Ex,Yes,SBrkr,848,0,0,848,1,0,1,0,1,1,Gd,4,Typ,0,NA,Attached to House,2003,Fin,2,420,TA,TA,Y,140,0,0,0,0,0,NA,NA,NA,0,6,2009,WD,Normal,144000
1423,120,Residential Medium Density,37,4435,Pave,NA,Reg,Lvl,All Public Utilities,Inside,Gtl,College Creek,Norm,Norm,Townhouse End Unit,1Story,6,5,2003,2003,Gable,CompShg,Vinyl Siding,Vinyl Siding,BrkFace,170,Gd,TA,PConc,Has Basement,Gd,TA,Av,GLQ,686,Unf,0,162,848,GasA,Ex,Yes,SBrkr,848,0,0,848,1,0,1,0,1,1,Gd,3,Typ,0,NA,Attached to House,2003,Fin,2,420,TA,TA,Y,140,0,0,0,0,0,NA,NA,NA,0,3,2008,WD,Normal,136500
691,120,Residential Medium Density,NA,4426,Pave,NA,Reg,Lvl,All Public Utilities,Inside,Gtl,College Creek,Norm,Norm,Townhouse End Unit,1Story,6,5,2004,2004,Gable,CompShg,Vinyl Siding,Vinyl Siding,BrkFace,147,Gd,TA,PConc,Has Basement,Gd,TA,Gd,GLQ,697,Unf,0,151,848,GasA,Ex,Yes,SBrkr,848,0,0,848,1,0,1,0,1,1,Gd,3,Typ,1,TA,Attached to House,2004,RFn,2,420,TA,TA,Y,149,0,0,0,0,0,NA,NA,NA,0,5,2008,WD,Normal,141000
722,120,Residential Medium Density,NA,4426,Pave,NA,Reg,Lvl,All Public Utilities,Inside,Gtl,College Creek,Norm,Norm,Townhouse End Unit,1Story,6,5,2004,2004,Gable,CompShg,Vinyl Siding,Vinyl Siding,BrkFace,169,Gd,TA,PConc,Has Basement,Gd,TA,Av,GLQ,662,Unf,0,186,848,GasA,Ex,Yes,SBrkr,848,0,0,848,1,0,1,0,1,1,Gd,3,Typ,0,NA,Attached to House,2004,RFn,2,420,TA,TA,Y,160,0,0,0,0,0,NA,NA,NA,0,5,2010,WD,Normal,143000
1442,120,Residential Medium Density,NA,4426,Pave,NA,Reg,Lvl,All Public Utilities,Inside,Gtl,College Creek,Norm,Norm,Townhouse End Unit,1Story,6,5,2004,2004,Gable,CompShg,Vinyl Siding,Vinyl Siding,BrkFace,147,Gd,TA,PConc,Has Basement,Gd,TA,Av,GLQ,697,Unf,0,151,848,GasA,Ex,Yes,SBrkr,848,0,0,848,1,0,1,0,1,1,Gd,3,Typ,1,TA,Attached to House,2004,RFn,2,420,TA,TA,Y,149,0,0,0,0,0,NA,NA,NA,0,5,2008,WD,Normal,149300
413,20,Floating Village Residential,NA,4403,Pave,NA,IR2,Lvl,All Public Utilities,Inside,Gtl,Somerset,Norm,Norm,Single-Family Detached,1Story,7,5,2009,2009,Gable,CompShg,Metal Siding,Metal Siding,Stone,432,Ex,TA,PConc,Has Basement,Ex,TA,Av,GLQ,578,Unf,0,892,1470,GasA,Ex,Yes,SBrkr,1478,0,0,1478,1,0,2,1,2,1,Gd,7,Typ,1,Gd,Attached to House,2009,Fin,2,484,TA,TA,Y,0,144,0,0,0,0,NA,NA,NA,0,6,2010,New,Partial,222000
437,50,Residential Medium Density,40,4400,Pave,NA,Reg,Lvl,All Public Utilities,Inside,Gtl,Old Town,Norm,Norm,Single-Family Detached,1.5 Stories,6,8,1920,1950,Gable,CompShg,Stucco,Stucco,None,0,TA,TA,BrkTil,Has Basement,Fa,TA,No,Unf,0,Unf,0,648,648,GasA,TA,Yes,FuseA,734,384,0,1118,0,0,1,0,2,1,TA,6,Typ,0,NA,Detached,1990,Unf,2,440,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,10,2006,WD,Normal,116000
128,45,Residential Medium Density,55,4388,Pave,NA,IR1,Bnk,All Public Utilities,Inside,Gtl,Old Town,Feedr,Norm,Single-Family Detached,1.5 Stories,5,7,1930,1950,Gable,CompShg,Wood Shingles,Wood Siding,None,0,TA,Gd,BrkTil,Has Basement,TA,TA,No,LwQ,116,Unf,0,556,672,GasA,Ex,Yes,SBrkr,840,0,0,840,0,0,1,0,3,1,TA,5,Typ,1,TA,None,NA,NA,0,0,NA,NA,N,0,0,0,0,0,0,NA,NA,NA,0,6,2007,WD,Normal,87000
700,120,Floating Village Residential,59,4282,Pave,Pave,IR2,Lvl,All Public Utilities,Inside,Gtl,Somerset,Norm,Norm,Townhouse End Unit,1Story,7,5,2004,2004,Gable,CompShg,Metal Siding,Metal Siding,None,0,Gd,TA,PConc,Has Basement,Gd,TA,Mn,GLQ,16,Unf,0,1375,1391,GasA,Ex,Yes,SBrkr,1391,0,0,1391,0,0,2,0,2,1,Gd,5,Typ,0,NA,Attached to House,2004,RFn,2,530,TA,TA,Y,156,158,0,0,0,0,NA,NA,NA,0,7,2008,WD,Normal,196000
439,30,Residential Low Density,40,4280,Pave,NA,Reg,Lvl,All Public Utilities,Inside,Gtl,Crawford,Norm,Norm,Single-Family Detached,1Story,5,6,1913,2002,Gable,CompShg,Wood Shingles,Stucco,None,0,TA,TA,PConc,Has Basement,TA,TA,No,LwQ,365,Unf,0,75,440,GasA,TA,No,SBrkr,694,0,0,694,0,0,1,0,2,1,Gd,4,Typ,1,Gd,Detached,1990,Unf,1,352,Gd,TA,P,0,0,34,0,0,0,NA,MnPrv,NA,0,3,2007,WD,Normal,90350
978,120,Floating Village Residential,35,4274,Pave,Pave,IR1,Lvl,All Public Utilities,Inside,Gtl,Somerset,Norm,Norm,Townhouse End Unit,1Story,7,5,2006,2007,Gable,CompShg,Vinyl Siding,Vinyl Siding,NA,NA,Gd,TA,PConc,Has Basement,Gd,TA,No,GLQ,1106,Unf,0,135,1241,GasA,Ex,Yes,SBrkr,1241,0,0,1241,1,0,1,1,1,1,Gd,4,Typ,0,NA,Attached to House,2007,Fin,2,569,TA,TA,Y,0,116,0,0,0,0,NA,NA,NA,0,11,2007,New,Partial,199900
1327,30,Residential High Density,70,4270,Pave,NA,Reg,Bnk,All Public Utilities,Inside,Mod,Edwards,Norm,Norm,Single-Family Detached,1Story,3,6,1931,2006,Gable,CompShg,Metal Siding,Metal Siding,None,0,TA,TA,BrkTil,Has Basement,TA,TA,No,Rec,544,Unf,0,0,544,GasA,Ex,Yes,SBrkr,774,0,0,774,0,0,1,0,3,1,Gd,6,Typ,0,NA,None,NA,NA,0,0,NA,NA,Y,0,0,286,0,0,0,NA,NA,NA,0,5,2007,WD,Normal,79000
286,160,Floating Village Residential,35,4251,Pave,Pave,IR1,Lvl,All Public Utilities,Inside,Gtl,Somerset,Norm,Norm,Townhouse End Unit,2 Story,7,5,2006,2007,Gable,CompShg,Metal Siding,Metal Siding,None,0,Gd,TA,PConc,Has Basement,Gd,TA,No,Unf,0,Unf,0,625,625,GasA,Ex,Yes,SBrkr,625,625,0,1250,0,0,2,1,2,1,Gd,5,Typ,0,NA,Detached,2006,RFn,2,528,TA,TA,Y,0,54,0,0,0,0,NA,NA,NA,0,6,2007,New,Partial,164700
1318,120,Floating Village Residential,47,4230,Pave,Pave,Reg,Lvl,All Public Utilities,Corner,Gtl,Somerset,Norm,Norm,Townhouse End Unit,1Story,7,5,2006,2007,Gable,CompShg,Vinyl Siding,Vinyl Siding,None,0,Gd,TA,PConc,Has Basement,Ex,Gd,No,Unf,0,Unf,0,1352,1352,GasA,Ex,Yes,SBrkr,1352,0,0,1352,0,0,2,0,2,1,Gd,5,Typ,1,Gd,Attached to House,2006,RFn,2,466,TA,TA,Y,0,241,0,0,0,0,NA,NA,NA,0,4,2007,New,Partial,208900
358,120,Residential Medium Density,44,4224,Pave,NA,Reg,Lvl,All Public Utilities,Inside,Gtl,Meadow Village,Norm,Norm,Townhouse End Unit,1Story,5,5,1976,1976,Gable,CompShg,Cement Board,CmentBd,None,0,TA,TA,PConc,Has Basement,Gd,TA,No,ALQ,874,Unf,0,268,1142,GasA,TA,Yes,SBrkr,1142,0,0,1142,1,0,1,1,3,1,TA,6,Typ,1,Po,Attached to House,1976,Fin,2,528,TA,TA,Y,536,90,0,0,0,0,NA,MnPrv,NA,0,8,2007,WD,Normal,134000
24,120,Residential Medium Density,44,4224,Pave,NA,Reg,Lvl,All Public Utilities,Inside,Gtl,Meadow Village,Norm,Norm,Townhouse End Unit,1Story,5,7,1976,1976,Gable,CompShg,Cement Board,CmentBd,None,0,TA,TA,PConc,Has Basement,Gd,TA,No,GLQ,840,Unf,0,200,1040,GasA,TA,Yes,SBrkr,1060,0,0,1060,1,0,1,0,3,1,TA,6,Typ,1,TA,Attached to House,1976,Unf,2,572,TA,TA,Y,100,110,0,0,0,0,NA,NA,NA,0,6,2007,WD,Normal,129900
711,30,Residential Low Density,56,4130,Pave,NA,IR1,Lvl,All Public Utilities,Inside,Gtl,Brookside,Norm,Norm,Single-Family Detached,1Story,3,6,1935,2003,Gable,CompShg,Vinyl Siding,Vinyl Siding,None,0,Gd,TA,CBlock,Has Basement,TA,TA,No,Unf,0,Unf,0,270,270,GasA,Gd,Yes,SBrkr,729,0,0,729,0,0,1,0,2,1,TA,5,Maj2,0,NA,None,NA,NA,0,0,NA,NA,N,0,0,0,0,0,0,NA,NA,NA,0,7,2008,WD,Normal,52000
1338,30,Residential Medium Density,153,4118,Pave,Grvl,IR1,Bnk,All Public Utilities,Corner,Mod,Old Town,Feedr,Norm,Single-Family Detached,1Story,4,4,1941,1950,Gable,CompShg,Wood Siding,Wood Siding,None,0,TA,TA,CBlock,Has Basement,TA,TA,No,Unf,0,Unf,0,693,693,Grav,Fa,No,FuseA,693,0,0,693,0,0,1,0,2,1,Fa,4,Typ,0,NA,None,NA,NA,0,0,NA,NA,N,0,20,0,0,0,0,NA,NA,NA,0,3,2006,WD,Normal,52500
1265,120,Residential High Density,34,4060,Pave,NA,Reg,Lvl,All Public Utilities,Inside,Gtl,North Ames,Norm,Norm,Townhouse End Unit,1Story,6,5,1998,1999,Gable,CompShg,Metal Siding,Metal Siding,None,0,Gd,TA,PConc,Has Basement,Gd,TA,No,GLQ,266,Unf,0,1139,1405,GasA,Ex,Yes,SBrkr,1337,0,0,1337,1,0,2,0,2,1,Gd,5,Typ,0,NA,Attached to House,1998,Fin,2,511,TA,TA,Y,144,68,0,0,0,0,NA,NA,NA,0,8,2008,COD,Abnorml,181000
1258,30,Residential Low Density,56,4060,Pave,NA,Reg,Lvl,All Public Utilities,Corner,Gtl,Edwards,Feedr,Norm,Single-Family Detached,1Story,5,8,1922,1950,Gable,CompShg,Wood Siding,Wood Siding,None,0,TA,TA,PConc,Has Basement,Fa,TA,No,Unf,0,Unf,0,864,864,GasA,Ex,Yes,SBrkr,864,0,0,864,0,0,1,0,2,1,TA,4,Typ,0,NA,None,NA,NA,0,0,NA,NA,Y,0,96,0,0,0,0,NA,NA,NA,0,7,2009,WD,Normal,99900
544,120,Residential High Density,34,4058,Pave,NA,Reg,Lvl,All Public Utilities,Inside,Gtl,North Ames,Norm,Norm,Townhouse End Unit,Split Foyer,7,5,1998,1998,Gable,CompShg,Metal Siding,Metal Siding,BrkFace,182,TA,TA,PConc,Has Basement,Gd,TA,Av,GLQ,584,LwQ,139,0,723,GasA,Ex,Yes,SBrkr,767,0,0,767,1,0,1,0,1,1,TA,4,Typ,0,NA,Attached to House,1998,Fin,1,367,TA,TA,Y,120,40,0,0,0,0,NA,NA,NA,0,6,2007,WD,Normal,133000
1395,120,Residential Low Density,53,4045,Pave,NA,Reg,Lvl,All Public Utilities,Inside,Gtl,Bloomington Heights,Norm,Norm,Townhouse End Unit,1Story,7,5,2006,2006,Hip,CompShg,Vinyl Siding,Vinyl Siding,BrkFace,45,Gd,TA,PConc,Has Basement,Gd,TA,Av,GLQ,1070,Unf,0,286,1356,GasA,Ex,Yes,SBrkr,1500,0,0,1500,1,0,2,0,2,1,Gd,6,Typ,1,Gd,Attached to House,2006,Fin,3,648,TA,TA,Y,161,20,0,0,0,0,NA,NA,NA,0,10,2006,New,Partial,246578
551,120,Residential Low Density,53,4043,Pave,NA,Reg,Lvl,All Public Utilities,Inside,Gtl,Northpark Villa,Norm,Norm,Townhouse End Unit,1Story,6,6,1977,1977,Gable,CompShg,Plywood,Plywood,None,0,TA,TA,CBlock,Has Basement,Gd,TA,No,ALQ,559,Unf,0,510,1069,GasA,TA,Yes,SBrkr,1069,0,0,1069,0,0,2,0,2,1,TA,4,Typ,0,NA,Attached to House,1977,RFn,2,440,TA,TA,Y,0,55,0,0,200,0,NA,NA,NA,0,10,2008,COD,Abnorml,140000
1422,120,Residential Low Density,53,4043,Pave,NA,Reg,Lvl,All Public Utilities,Inside,Gtl,Northpark Villa,Norm,Norm,Townhouse End Unit,1Story,6,5,1977,1977,Gable,CompShg,Plywood,Plywood,None,0,TA,TA,CBlock,Has Basement,Gd,TA,No,ALQ,360,Unf,0,709,1069,GasA,TA,Yes,SBrkr,1069,0,0,1069,0,0,2,0,2,1,TA,4,Typ,1,Fa,Attached to House,1977,RFn,2,440,TA,TA,Y,0,55,0,0,165,0,NA,NA,NA,0,7,2010,WD,Normal,127500
1173,160,Floating Village Residential,35,4017,Pave,Pave,IR1,Lvl,All Public Utilities,Inside,Gtl,Somerset,Norm,Norm,Townhouse End Unit,2 Story,7,5,2006,2007,Gable,CompShg,Metal Siding,Metal Siding,None,0,Gd,TA,PConc,Has Basement,Gd,TA,No,Unf,0,Unf,0,625,625,GasA,Ex,Yes,SBrkr,625,625,0,1250,0,0,2,1,2,1,Gd,5,Typ,0,NA,Detached,2006,Fin,2,625,TA,TA,Y,0,54,0,0,0,0,NA,NA,NA,0,3,2008,WD,Normal,171900
640,120,Residential Low Density,53,3982,Pave,NA,Reg,Lvl,All Public Utilities,Inside,Gtl,Bloomington Heights,Norm,Norm,Townhouse End Unit,1Story,8,5,2006,2006,Hip,CompShg,Vinyl Siding,Vinyl Siding,None,0,Gd,TA,PConc,Has Basement,Gd,Gd,Av,GLQ,1154,Unf,0,366,1520,GasA,Ex,Yes,SBrkr,1567,0,0,1567,1,0,2,0,1,1,Ex,7,Typ,1,Gd,Attached to House,2006,Fin,3,648,TA,TA,Y,312,0,0,0,0,0,NA,NA,NA,0,10,2006,New,Partial,264561
1069,160,Residential Medium Density,42,3964,Pave,NA,Reg,Lvl,All Public Utilities,Inside,Gtl,Meadow Village,Norm,Norm,Townhouse End Unit,2 Story,6,4,1973,1973,Gable,CompShg,Cement Board,CmentBd,None,0,TA,TA,CBlock,Has Basement,Gd,TA,No,ALQ,837,Unf,0,105,942,GasA,Gd,Yes,SBrkr,1291,1230,0,2521,1,0,2,1,5,1,TA,10,Maj1,1,Gd,Attached to House,1973,Fin,2,576,TA,TA,Y,728,20,0,0,0,0,NA,GdPrv,NA,0,6,2006,WD,Normal,151400
88,160,Floating Village Residential,40,3951,Pave,Pave,Reg,Lvl,All Public Utilities,Corner,Gtl,Somerset,Norm,Norm,Townhouse End Unit,2 Story,6,5,2009,2009,Gable,CompShg,Vinyl Siding,Vinyl Siding,Stone,76,Gd,TA,PConc,Has Basement,Gd,TA,Av,Unf,0,Unf,0,612,612,GasA,Ex,Yes,SBrkr,612,612,0,1224,0,0,2,1,2,1,Gd,4,Typ,0,NA,Detached,2009,RFn,2,528,TA,TA,Y,0,234,0,0,0,0,NA,NA,NA,0,6,2009,New,Partial,164500
1178,50,Residential Medium Density,NA,3950,Pave,Grvl,Reg,Bnk,All Public Utilities,Inside,Gtl,Old Town,Artery,Norm,Single-Family Detached,1.5 Stories,6,8,1926,2004,Gable,CompShg,Metal Siding,Metal Siding,None,0,TA,TA,CBlock,Has Basement,TA,TA,No,Rec,468,Unf,0,350,818,GasA,TA,Yes,SBrkr,818,406,0,1224,0,0,1,0,3,1,TA,5,Typ,0,NA,Detached,1926,Unf,1,210,TA,TA,N,0,0,116,0,0,0,NA,NA,NA,0,12,2009,WD,Normal,115000
598,120,Residential Low Density,53,3922,Pave,NA,Reg,Lvl,All Public Utilities,Inside,Gtl,Bloomington Heights,Norm,Norm,Townhouse End Unit,1Story,7,5,2006,2007,Gable,CompShg,Vinyl Siding,Vinyl Siding,BrkFace,72,Gd,TA,PConc,Has Basement,Ex,TA,Av,Unf,0,Unf,0,1258,1258,GasA,Ex,Yes,SBrkr,1402,0,0,1402,0,2,0,2,2,1,Gd,7,Typ,1,Gd,Attached to House,2006,Fin,3,648,TA,TA,Y,120,16,0,0,0,0,NA,NA,NA,0,2,2007,New,Partial,194201
444,120,Residential Low Density,53,3922,Pave,NA,Reg,Lvl,All Public Utilities,Inside,Gtl,Bloomington Heights,Norm,Norm,Townhouse End Unit,1Story,7,5,2006,2007,Gable,CompShg,Wood Shingles,Wd Shng,BrkFace,72,Gd,TA,PConc,Has Basement,Ex,TA,Av,Unf,0,Unf,0,1258,1258,GasA,Ex,Yes,SBrkr,1258,0,0,1258,0,0,2,0,2,1,Gd,6,Typ,1,Gd,Attached to House,2007,Fin,3,648,TA,TA,Y,144,16,0,0,0,0,NA,NA,NA,0,6,2007,New,Partial,172500
242,30,Residential Medium Density,40,3880,Pave,NA,Reg,Lvl,All Public Utilities,Inside,Gtl,Old Town,Norm,Norm,Single-Family Detached,1Story,5,9,1945,1997,Gable,CompShg,Vinyl Siding,Vinyl Siding,None,0,TA,Gd,CBlock,Has Basement,TA,TA,No,ALQ,329,Unf,0,357,686,GasA,Gd,Yes,SBrkr,866,0,0,866,0,0,1,0,2,1,Gd,4,Typ,0,NA,None,NA,NA,0,0,NA,NA,Y,58,42,0,0,0,0,NA,NA,NA,0,8,2007,WD,Normal,110500
1406,120,Residential Medium Density,44,3842,Pave,NA,IR1,HLS,All Public Utilities,Inside,Mod,Crawford,Norm,Norm,Townhouse End Unit,1Story,8,5,2004,2005,Hip,CompShg,Cement Board,CmentBd,Stone,174,Gd,TA,PConc,Has Basement,Ex,TA,Gd,GLQ,1373,Unf,0,221,1594,GasA,Ex,Yes,SBrkr,1646,0,0,1646,1,1,2,0,2,1,Gd,5,Typ,1,Gd,Attached to House,2004,Fin,2,482,TA,TA,Y,128,53,0,0,155,0,NA,NA,NA,0,1,2008,WD,Normal,275000
1266,160,Floating Village Residential,35,3735,Pave,NA,Reg,Lvl,All Public Utilities,FR3,Gtl,Somerset,Norm,Norm,Townhouse End Unit,2 Story,7,5,1999,1999,Hip,CompShg,Metal Siding,Metal Siding,BrkFace,218,Gd,TA,PConc,Has Basement,Gd,TA,No,GLQ,450,Unf,0,241,691,GasA,Ex,Yes,SBrkr,713,739,0,1452,1,0,2,1,3,1,Gd,6,Typ,0,NA,Detached,1999,Unf,2,506,TA,TA,Y,0,34,0,0,0,0,NA,NA,NA,0,3,2006,WD,Normal,183900
1098,120,Residential Low Density,NA,3696,Pave,NA,Reg,Lvl,All Public Utilities,Inside,Gtl,StoneBr,Norm,Norm,Townhouse End Unit,1Story,8,5,1986,1986,Gable,CompShg,Hard Board,Hard Board,None,0,Gd,TA,CBlock,Has Basement,Gd,TA,No,Unf,0,Unf,0,1074,1074,GasA,Ex,Yes,SBrkr,1088,0,0,1088,0,0,1,1,2,1,Gd,5,Typ,0,NA,Attached to House,1987,RFn,2,461,TA,TA,Y,0,74,137,0,0,0,NA,NA,NA,0,10,2007,WD,Normal,170000
1127,120,Residential Low Density,53,3684,Pave,NA,Reg,Lvl,All Public Utilities,Inside,Gtl,Bloomington Heights,Norm,Norm,Townhouse End Unit,1Story,7,5,2007,2007,Hip,CompShg,Vinyl Siding,Vinyl Siding,BrkFace,130,Gd,TA,PConc,Has Basement,Gd,TA,No,Unf,0,Unf,0,1373,1373,GasA,Ex,Yes,SBrkr,1555,0,0,1555,0,0,2,0,2,1,Gd,7,Typ,1,TA,Attached to House,2007,Fin,3,660,TA,TA,Y,143,20,0,0,0,0,NA,NA,NA,0,6,2009,WD,Normal,174000
473,180,Residential Medium Density,35,3675,Pave,NA,Reg,Lvl,All Public Utilities,Inside,Gtl,Edwards,Norm,Norm,Townhouse End Unit,Split Level,6,5,2005,2005,Gable,CompShg,Vinyl Siding,Vinyl Siding,BrkFace,80,TA,TA,PConc,Has Basement,Gd,TA,Gd,GLQ,459,Unf,0,88,547,GasA,Ex,Yes,SBrkr,1072,0,0,1072,1,0,1,0,2,1,TA,5,Typ,0,NA,Basement Garage,2005,RFn,2,525,TA,TA,Y,0,28,0,0,0,0,NA,NA,NA,0,6,2008,WD,Normal,148000
1298,180,Residential Medium Density,35,3675,Pave,NA,Reg,Lvl,All Public Utilities,Inside,Gtl,Edwards,Norm,Norm,Townhouse End Unit,Split Foyer,6,5,2005,2006,Gable,CompShg,Vinyl Siding,Vinyl Siding,BrkFace,82,TA,TA,PConc,Has Basement,Gd,TA,Gd,GLQ,547,Unf,0,0,547,GasA,Gd,Yes,SBrkr,1072,0,0,1072,1,0,2,0,2,1,TA,5,Typ,0,NA,Basement Garage,2005,Fin,2,525,TA,TA,Y,0,44,0,0,0,0,NA,NA,NA,0,6,2006,New,Partial,140000
1453,180,Residential Medium Density,35,3675,Pave,NA,Reg,Lvl,All Public Utilities,Inside,Gtl,Edwards,Norm,Norm,Townhouse End Unit,Split Level,5,5,2005,2005,Gable,CompShg,Vinyl Siding,Vinyl Siding,BrkFace,80,TA,TA,PConc,Has Basement,Gd,TA,Gd,GLQ,547,Unf,0,0,547,GasA,Gd,Yes,SBrkr,1072,0,0,1072,1,0,1,0,2,1,TA,5,Typ,0,NA,Basement Garage,2005,Fin,2,525,TA,TA,Y,0,28,0,0,0,0,NA,NA,NA,0,5,2006,WD,Normal,145000
1326,30,Residential Medium Density,40,3636,Pave,NA,Reg,Lvl,All Public Utilities,Inside,Gtl,CrawforIowa DOT and Rail Road,Norm,Norm,Single-Family Detached,1Story,4,4,1922,1950,Gable,CompShg,Asbestos Shingles,Asbestos Shingles,None,0,TA,TA,BrkTil,Has Basement,TA,Fa,No,Unf,0,Unf,0,796,796,GasA,Fa,No,SBrkr,796,0,0,796,0,0,1,0,2,1,TA,5,Typ,0,NA,None,NA,NA,0,0,NA,NA,N,0,0,100,0,0,0,NA,MnPrv,NA,0,1,2008,WD,Normal,55000
1416,120,Residential Low Density,51,3635,Pave,NA,Reg,Lvl,All Public Utilities,Inside,Gtl,Bloomington Heights,Norm,Norm,Townhouse End Unit,1Story,7,5,2007,2007,Hip,CompShg,Vinyl Siding,Vinyl Siding,BrkFace,130,Gd,TA,PConc,Has Basement,Gd,TA,No,ALQ,988,Unf,0,398,1386,GasA,Ex,Yes,SBrkr,1569,0,0,1569,0,1,2,0,1,1,Gd,7,Typ,1,TA,Attached to House,2007,RFn,3,660,TA,TA,Y,143,20,0,0,0,0,NA,NA,NA,0,5,2009,WD,Normal,175900
579,160,Floating Village Residential,34,3604,Pave,Pave,Reg,Lvl,All Public Utilities,Corner,Gtl,Somerset,Norm,Norm,Townhouse End Unit,2 Story,7,5,2007,2007,Gable,CompShg,Vinyl Siding,Vinyl Siding,None,0,Gd,TA,PConc,Has Basement,Gd,TA,No,Unf,0,Unf,0,689,689,GasA,Ex,Yes,SBrkr,703,689,0,1392,0,0,2,0,2,1,Gd,5,Typ,0,NA,Detached,2007,Unf,2,540,TA,TA,Y,0,102,0,0,0,0,NA,NA,NA,0,2,2008,WD,Abnorml,146000
597,70,Residential Medium Density,60,3600,Pave,Grvl,Reg,Lvl,All Public Utilities,Inside,Gtl,Old Town,Norm,Norm,Single-Family Detached,2 Story,6,7,1910,1993,Gable,CompShg,Vinyl Siding,Vinyl Siding,None,0,TA,TA,CBlock,Has Basement,TA,TA,No,Unf,0,Unf,0,684,684,GasA,Ex,No,FuseA,684,684,0,1368,0,0,1,0,3,1,TA,7,Typ,0,NA,Detached,1930,Unf,1,216,TA,Fa,N,0,158,0,0,0,0,NA,NA,NA,0,10,2006,WD,Normal,114504
205,50,Residential Medium Density,50,3500,Pave,Grvl,Reg,Lvl,All Public Utilities,Inside,Gtl,Old Town,Norm,Norm,Single-Family Detached,1.5 Stories,5,7,1947,1950,Gable,CompShg,Asbestos Shingles,Asbestos Shingles,None,0,TA,TA,CBlock,Has Basement,TA,TA,No,LwQ,312,Unf,0,408,720,GasA,TA,Yes,SBrkr,720,564,0,1284,0,0,1,1,2,1,TA,5,Typ,0,NA,Detached,1948,Unf,1,240,TA,TA,Y,0,35,0,0,0,0,NA,MnWw,NA,0,4,2009,WD,Normal,110000
426,60,Residential Medium Density,60,3378,Pave,Grvl,Reg,HLS,All Public Utilities,Inside,Gtl,Old Town,Norm,Norm,Single-Family Detached,2 Story,7,8,1946,1992,Gable,CompShg,Hard Board,Hard Board,None,0,TA,Gd,CBlock,Has Basement,TA,TA,No,Unf,0,Unf,0,651,651,GasA,Gd,Yes,SBrkr,707,682,0,1389,0,0,1,1,3,1,TA,6,Typ,2,Gd,Detached,1947,Unf,1,240,TA,TA,P,0,0,126,0,0,0,NA,NA,NA,0,9,2009,WD,Normal,135000
1305,160,Residential Medium Density,32,3363,Pave,NA,Reg,Lvl,All Public Utilities,Inside,Gtl,Edwards,Norm,Norm,Townhouse End Unit,2 Story,7,5,2004,2004,Gable,CompShg,Vinyl Siding,Vinyl Siding,Stone,117,Gd,TA,PConc,Has Basement,Gd,TA,No,Unf,0,Unf,0,976,976,GasA,Ex,Yes,SBrkr,976,732,0,1708,0,0,2,0,3,1,Gd,7,Maj1,0,NA,Detached,2004,Unf,2,380,TA,TA,Y,0,40,0,0,0,0,NA,NA,NA,0,4,2006,WD,Normal,130000
